"sourceNode","targetNode"
"Callee(/home/osboxes/switchBoard/tests/testRunner.js:<28,19>--<131,3>)","Fun(/home/osboxes/switchBoard/tests/testRunner.js:<28,19>--<131,1>)"
"Callee(/home/osboxes/switchBoard/tests/testRunner.js:<33,3>--<130,46>)","Fun(/home/osboxes/codeql-home/codeql/javascript/tools/data/externs/nodejs/globals.js:<697,31>--<697,45>)"
